"sat","tothrs","hsize","hsrank","hsperc","colgpa","athlete","female","white","black","gpaletter"
890,18,0.1,9,90,1.4400001,"FALSE","TRUE","FALSE","FALSE","D"
900,78,1.6900001,24,14.201,2.0699999,"FALSE","TRUE","TRUE","FALSE","C"
1110,44,5.0100002,93,18.563,3.1300001,"FALSE","TRUE","TRUE","FALSE","B"
740,118,1.54,40,25.974,2.98,"FALSE","FALSE","TRUE","FALSE","B"
1010,48,3.3599999,116,34.524,2.5599999,"FALSE","FALSE","TRUE","FALSE","B"
1090,13,3.3299999,155,46.547,2.1500001,"FALSE","FALSE","TRUE","FALSE","C"
950,13,3.3299999,28,8.408,3.53,"FALSE","TRUE","TRUE","FALSE","A"
1080,46,0.79000002,42,53.165,2.04,"FALSE","TRUE","TRUE","FALSE","C"
1070,16,5.3499999,419,48.608,2.1800001,"FALSE","FALSE","TRUE","FALSE","C"
1200,50,0.73000002,24,32.877,2.8199999,"FALSE","FALSE","TRUE","FALSE","B"
1090,50,3.5999999,170,47.222,2.3399999,"FALSE","TRUE","TRUE","FALSE","C"
910,15,3.23,122,37.771,3,"FALSE","TRUE","TRUE","FALSE","B"
1020,62,4.3800001,191,43.607,2.96,"FALSE","TRUE","TRUE","FALSE","B"
1030,44,3.5,136,38.857,2.22,"FALSE","TRUE","TRUE","FALSE","C"
880,71,3.7,165,44.595,2.49,"TRUE","FALSE","TRUE","FALSE","C"
1080,119,2.4000001,54,22.5,2.6800001,"FALSE","FALSE","TRUE","FALSE","B"
890,44,3.73,146,39.142,2.6800001,"FALSE","TRUE","TRUE","FALSE","B"
1060,43,3.73,73,19.571,2.8800001,"FALSE","TRUE","TRUE","FALSE","B"
1190,121,3.8900001,1,0.257,3.9000001,"FALSE","TRUE","TRUE","FALSE","A"
880,49,3.73,130,34.853,2.8299999,"FALSE","TRUE","TRUE","FALSE","B"
990,43,3.73,65,17.426,3.3699999,"FALSE","FALSE","TRUE","FALSE","B"
1040,50,3.73,192,51.475,1.9400001,"FALSE","FALSE","TRUE","FALSE","C"
920,110,5.0599999,140,27.668,2.8299999,"FALSE","TRUE","TRUE","FALSE","B"
1070,14,4.6900001,177,37.74,2.5699999,"FALSE","FALSE","TRUE","FALSE","B"
1100,16,6.4000001,189,29.531,2.8099999,"FALSE","FALSE","TRUE","FALSE","B"
1200,49,6.4099998,36,5.616,3.5699999,"FALSE","FALSE","TRUE","FALSE","A"
1180,81,6.4899998,49,7.55,3.3199999,"FALSE","FALSE","TRUE","FALSE","B"
1020,17,1.9,32,16.842,3.05,"FALSE","TRUE","TRUE","FALSE","B"
1110,41,6.0900002,17,2.791,2.97,"TRUE","FALSE","TRUE","FALSE","B"
1040,85,1.65,13,7.879,3.04,"FALSE","FALSE","TRUE","FALSE","B"
1190,86,1.14,3,2.632,3.8399999,"FALSE","FALSE","TRUE","FALSE","A"
1010,16,3.21,102,31.776,2.25,"FALSE","FALSE","TRUE","FALSE","C"
1250,47,1.41,5,3.546,3.8499999,"FALSE","TRUE","TRUE","FALSE","A"
1200,18,1.12,14,12.5,3.4400001,"FALSE","FALSE","TRUE","FALSE","B"
1100,82,5.1100001,61,11.937,2.9000001,"FALSE","TRUE","TRUE","FALSE","B"
990,15,2.78,75,26.978,2.6600001,"FALSE","TRUE","TRUE","FALSE","B"
1060,49,3.1600001,106,33.544,2.3599999,"FALSE","TRUE","TRUE","FALSE","C"
1050,16,2.78,67,24.101,3.5599999,"FALSE","TRUE","TRUE","FALSE","A"
910,16,2.78,28,10.072,3.1800001,"FALSE","FALSE","TRUE","FALSE","B"
950,45,3.1600001,65,20.57,3.0799999,"FALSE","FALSE","TRUE","FALSE","B"
1040,41,2.46,107,43.496,1.95,"FALSE","TRUE","TRUE","FALSE","C"
1100,17,4.8899999,113,23.108,2.76,"FALSE","TRUE","TRUE","FALSE","B"
930,16,3.73,111,29.759,2.6800001,"FALSE","FALSE","TRUE","FALSE","B"
1000,82,3.3499999,105,31.343,2.8099999,"FALSE","TRUE","TRUE","FALSE","B"
920,124,1.52,21,13.816,3.46,"FALSE","FALSE","TRUE","FALSE","B"
1120,14,0.95999998,52,54.167,2.21,"FALSE","FALSE","TRUE","FALSE","C"
1190,74,2.6400001,33,12.5,2.1400001,"FALSE","FALSE","TRUE","FALSE","C"
1200,78,1.1900001,54,45.378,2.71,"FALSE","TRUE","TRUE","FALSE","B"
1010,39,4.5,129,16.732,2.3499999,"TRUE","FALSE","TRUE","FALSE","C"
1190,54,2.03,20,9.852,2.79,"FALSE","FALSE","TRUE","FALSE","B"
930,49,1.84,57,30.978,2.6700001,"FALSE","FALSE","TRUE","FALSE","B"
1220,15,2.21,150,67.873,1.86,"FALSE","FALSE","TRUE","FALSE","C"
1000,17,0.1,1,10,2.3499999,"FALSE","TRUE","TRUE","FALSE","C"
810,13,2.26,26,11.504,1,"FALSE","FALSE","FALSE","FALSE","D"
1210,17,2.26,5,2.212,3.23,"FALSE","FALSE","TRUE","FALSE","B"
920,53,2.0899999,26,12.44,3.0899999,"FALSE","TRUE","TRUE","FALSE","B"
670,97,1.52,6,3.947,2.1199999,"FALSE","TRUE","FALSE","TRUE","C"
960,112,1.52,9,5.921,3.47,"FALSE","TRUE","TRUE","FALSE","B"
820,19,1.66,26,15.663,2.5699999,"FALSE","TRUE","FALSE","TRUE","B"
910,81,1.58,31,19.62,2.5999999,"FALSE","FALSE","TRUE","FALSE","B"
720,121,1.52,14,9.211,2.5899999,"FALSE","TRUE","FALSE","TRUE","B"
900,90,1.58,7,4.43,2.22,"FALSE","TRUE","FALSE","TRUE","C"
1040,115,1.52,21,13.816,2.8399999,"FALSE","FALSE","TRUE","FALSE","B"
740,104,1.52,9,5.921,3.02,"FALSE","TRUE","TRUE","FALSE","B"
1220,109,1.52,1,0.658,2.5799999,"FALSE","TRUE","TRUE","FALSE","B"
850,17,1.66,34,20.482,2.3499999,"FALSE","FALSE","TRUE","FALSE","C"
710,15,1.66,20,12.048,2.73,"FALSE","FALSE","TRUE","FALSE","B"
1210,17,1.66,1,0.602,3.76,"FALSE","FALSE","TRUE","FALSE","A"
880,15,0.2,9,45,2.6600001,"FALSE","TRUE","TRUE","FALSE","B"
1130,48,0.28999999,2,6.897,4,"FALSE","TRUE","TRUE","FALSE","A"
1000,14,0.2,11,55,2.4200001,"TRUE","FALSE","TRUE","FALSE","C"
1010,99,2.9000001,19,6.552,2.9200001,"FALSE","FALSE","TRUE","FALSE","B"
1390,123,2.9000001,2,0.69,2.77,"FALSE","FALSE","TRUE","FALSE","B"
1020,87,3.22,68,21.118,3.05,"FALSE","FALSE","TRUE","FALSE","B"
880,110,2.9000001,45,15.517,2.71,"FALSE","FALSE","TRUE","FALSE","B"
1030,14,2.1500001,33,15.349,1.92,"FALSE","FALSE","TRUE","FALSE","C"
1000,67,2.7,40,14.815,2.3199999,"FALSE","FALSE","TRUE","FALSE","C"
880,16,2.1500001,41,19.07,3.3699999,"FALSE","FALSE","TRUE","FALSE","B"
1170,53,2.75,3,1.091,3.8099999,"FALSE","FALSE","TRUE","FALSE","A"
1280,124,2.9000001,4,1.379,3.9200001,"FALSE","TRUE","TRUE","FALSE","A"
820,119,2.9000001,20,6.897,2.54,"FALSE","TRUE","TRUE","FALSE","B"
1190,111,2.9000001,7,2.414,3.6099999,"FALSE","TRUE","TRUE","FALSE","A"
790,17,2.3499999,90,38.298,2.05,"TRUE","FALSE","FALSE","TRUE","C"
1070,49,2.75,61,22.182,2.9300001,"FALSE","FALSE","TRUE","FALSE","B"
1110,17,2.1500001,75,34.884,3.1099999,"FALSE","FALSE","TRUE","FALSE","B"
980,117,5.75,65,11.304,2.98,"FALSE","TRUE","TRUE","FALSE","B"
1270,16,2.1500001,23,10.698,3.6199999,"FALSE","FALSE","TRUE","FALSE","A"
1090,49,2.75,19,6.909,2.6700001,"FALSE","FALSE","TRUE","FALSE","B"
990,105,2.9000001,40,13.793,1.87,"FALSE","FALSE","TRUE","FALSE","C"
1000,15,2.6199999,35,13.359,2.1300001,"FALSE","FALSE","TRUE","FALSE","C"
1060,17,2.6199999,30,11.45,2.5799999,"FALSE","TRUE","FALSE","TRUE","B"
1090,17,2.53,24,9.486,3.4100001,"FALSE","TRUE","TRUE","FALSE","B"
1080,74,2.3599999,42,17.797,2.5,"FALSE","FALSE","TRUE","FALSE","B"
920,16,2.53,23,9.091,3.4300001,"FALSE","TRUE","TRUE","FALSE","B"
1290,53,2.24,2,0.893,3.9400001,"FALSE","FALSE","TRUE","FALSE","A"
1320,82,2.3599999,1,0.424,3.6300001,"FALSE","TRUE","TRUE","FALSE","A"
1040,16,2.53,31,12.253,2.0599999,"FALSE","TRUE","TRUE","FALSE","C"
950,17,2.3599999,80,33.898,2.8199999,"FALSE","TRUE","TRUE","FALSE","B"
970,113,2.22,34,15.315,2.6900001,"FALSE","FALSE","TRUE","FALSE","B"
1090,60,2.3599999,27,11.441,3.03,"FALSE","TRUE","TRUE","FALSE","B"
980,96,2.22,9,4.054,3.6500001,"FALSE","TRUE","TRUE","FALSE","A"
1080,16,2.53,28,11.067,3,"FALSE","TRUE","TRUE","FALSE","B"
860,108,0.14,6,42.857,2.74,"FALSE","TRUE","TRUE","FALSE","B"
910,14,0.25999999,5,19.231,2.6400001,"FALSE","TRUE","TRUE","FALSE","B"
1010,22,0.25999999,7,26.923,3.1800001,"FALSE","FALSE","TRUE","FALSE","B"
1010,47,2.8,107,38.214,1.59,"FALSE","FALSE","TRUE","FALSE","C"
1120,42,2.8,5,1.786,2.73,"FALSE","FALSE","TRUE","FALSE","B"
950,117,2.8,17,6.071,3.1099999,"FALSE","TRUE","TRUE","FALSE","B"
780,76,2.8,36,12.857,3.6700001,"FALSE","TRUE","FALSE","TRUE","A"
1130,81,2.8,16,5.714,3.3699999,"FALSE","TRUE","FALSE","TRUE","B"
940,10,3.4000001,53,15.588,2.2,"FALSE","TRUE","TRUE","FALSE","C"
1020,44,2.8,20,7.143,3.1800001,"FALSE","TRUE","TRUE","FALSE","B"
1020,108,2.8,36,12.857,2.75,"FALSE","TRUE","TRUE","FALSE","B"
890,76,2.8,18,6.429,3.3599999,"FALSE","TRUE","TRUE","FALSE","B"
1070,13,3.4000001,108,31.765,1.92,"FALSE","FALSE","TRUE","FALSE","C"
850,123,2.8,52,18.571,2.5699999,"FALSE","FALSE","TRUE","FALSE","B"
1330,50,2.8,10,3.571,3.6400001,"FALSE","FALSE","TRUE","FALSE","A"
890,12,2.8,87,31.071,2.75,"FALSE","TRUE","TRUE","FALSE","B"
1080,12,3.4000001,9,2.647,3.1600001,"FALSE","FALSE","TRUE","FALSE","B"
950,51,2.8,74,26.429,2.6199999,"FALSE","TRUE","TRUE","FALSE","B"
1230,50,2.8,1,0.357,3.8800001,"FALSE","TRUE","TRUE","FALSE","A"
870,20,3.4000001,152,44.706,2.6500001,"FALSE","FALSE","TRUE","FALSE","B"
1290,78,2.8,62,22.143,2.52,"FALSE","FALSE","TRUE","FALSE","B"
1120,48,2.8,14,5,2.45,"FALSE","FALSE","TRUE","FALSE","C"
1220,77,2.8,6,2.143,3.02,"FALSE","TRUE","TRUE","FALSE","B"
790,43,2.8,44,15.714,2.3199999,"FALSE","TRUE","TRUE","FALSE","C"
1200,47,2.8,1,0.357,4,"FALSE","TRUE","TRUE","FALSE","A"
890,18,3.4000001,88,25.882,1.55,"FALSE","TRUE","TRUE","FALSE","C"
1060,17,3.4000001,23,6.765,3.23,"FALSE","FALSE","TRUE","FALSE","B"
1080,123,2.8,18,6.429,3.04,"FALSE","TRUE","TRUE","FALSE","B"
1050,48,2.8,41,14.643,3.1600001,"FALSE","FALSE","TRUE","FALSE","B"
850,77,2.8,61,21.786,2.28,"FALSE","TRUE","TRUE","FALSE","C"
740,97,2.8,149,53.214,1.95,"TRUE","FALSE","FALSE","FALSE","C"
920,114,2.8,31,11.071,2.1400001,"FALSE","TRUE","TRUE","FALSE","C"
1120,15,3.4000001,56,16.471,1.13,"FALSE","FALSE","TRUE","FALSE","D"
1050,16,3.4000001,20,5.882,3,"FALSE","TRUE","TRUE","FALSE","B"
1360,18,3.4000001,27,7.941,2.77,"FALSE","FALSE","TRUE","FALSE","B"
1230,44,2.8,17,6.071,1.9299999,"FALSE","TRUE","TRUE","FALSE","C"
890,83,2.8,44,15.714,2.5599999,"FALSE","TRUE","TRUE","FALSE","B"
940,127,2.8,50,17.857,1.96,"FALSE","TRUE","TRUE","FALSE","C"
1020,45,2.8,95,33.929,2.4200001,"FALSE","FALSE","TRUE","FALSE","C"
980,13,3.4000001,109,32.059,2,"FALSE","FALSE","TRUE","FALSE","C"
1050,16,3.4000001,43,12.647,2.1199999,"FALSE","FALSE","TRUE","FALSE","C"
1000,14,3.4000001,28,8.235,2.5,"FALSE","TRUE","TRUE","FALSE","B"
940,45,2.8,26,9.286,2.6600001,"FALSE","FALSE","TRUE","FALSE","B"
1110,10,3.4000001,25,7.353,2.5999999,"FALSE","TRUE","TRUE","FALSE","B"
1080,86,2.8,46,16.429,2.1800001,"FALSE","FALSE","TRUE","FALSE","C"
850,21,2.8,95,33.929,1.85,"FALSE","TRUE","TRUE","FALSE","C"
920,88,2.8,84,30,1.84,"FALSE","FALSE","TRUE","FALSE","C"
970,50,2.8,25,8.929,3.3199999,"FALSE","TRUE","TRUE","FALSE","B"
1030,118,2.8,28,10,2.8199999,"FALSE","FALSE","TRUE","FALSE","B"
820,47,2.8,65,23.214,2.1199999,"FALSE","TRUE","TRUE","FALSE","C"
800,11,3.4000001,71,20.882,1,"FALSE","FALSE","FALSE","TRUE","D"
910,82,2.8,71,25.357,2.8900001,"FALSE","TRUE","TRUE","FALSE","B"
1040,16,3.4000001,30,8.824,2.8099999,"FALSE","TRUE","TRUE","FALSE","B"
960,48,1.6799999,5,2.976,1.6799999,"FALSE","TRUE","TRUE","FALSE","C"
960,17,1.5700001,9,5.732,2.05,"FALSE","TRUE","TRUE","FALSE","C"
1110,48,0.28,16,57.143,2.6400001,"FALSE","FALSE","TRUE","FALSE","B"
1190,78,2.95,23,7.797,2.73,"FALSE","TRUE","TRUE","FALSE","B"
1090,16,2.51,33,13.147,3.0599999,"FALSE","TRUE","TRUE","FALSE","B"
780,71,2.74,118,43.066,2.3800001,"TRUE","FALSE","TRUE","FALSE","C"
1110,67,2.95,9,3.051,3,"FALSE","FALSE","TRUE","FALSE","B"
980,95,2.74,13,4.745,2.21,"FALSE","TRUE","TRUE","FALSE","C"
840,88,2.95,19,6.441,2.3599999,"FALSE","TRUE","TRUE","FALSE","C"
930,16,2.51,22,8.765,1.3099999,"FALSE","TRUE","TRUE","FALSE","D"
840,44,2.1199999,75,35.377,2.05,"TRUE","FALSE","TRUE","FALSE","C"
1090,52,2.1199999,107,50.472,1.84,"FALSE","FALSE","TRUE","FALSE","C"
1030,41,2.1199999,70,33.019,2.21,"FALSE","FALSE","TRUE","FALSE","C"
770,15,2.51,24,9.562,2.26,"FALSE","TRUE","TRUE","FALSE","C"
1280,45,2.1199999,1,0.472,4,"FALSE","FALSE","TRUE","FALSE","A"
930,29,2.1199999,25,11.792,2.03,"FALSE","FALSE","TRUE","FALSE","C"
1000,87,2.95,53,17.966,2.3599999,"FALSE","TRUE","TRUE","FALSE","C"
870,13,2.51,36,14.343,1.3,"FALSE","TRUE","TRUE","FALSE","D"
1070,47,2.95,13,4.407,2.27,"FALSE","FALSE","TRUE","FALSE","C"
910,52,2.1199999,7,3.302,2.9200001,"FALSE","TRUE","TRUE","FALSE","B"
1040,81,2.95,39,13.22,2.8199999,"FALSE","FALSE","TRUE","FALSE","B"
910,108,2.74,32,11.679,1.89,"FALSE","FALSE","TRUE","FALSE","C"
1110,114,2.74,5,1.825,3.3699999,"FALSE","TRUE","TRUE","FALSE","B"
950,81,2.95,40,13.559,2.7,"FALSE","TRUE","TRUE","FALSE","B"
940,14,2.51,37,14.741,2.8499999,"FALSE","TRUE","TRUE","FALSE","B"
1170,100,2.74,15,5.474,3.4300001,"FALSE","FALSE","TRUE","FALSE","B"
860,78,2.95,27,9.153,2.23,"FALSE","TRUE","TRUE","FALSE","C"
1020,16,2.51,78,31.076,3.3099999,"FALSE","FALSE","TRUE","FALSE","B"
930,42,2.1199999,24,11.321,1.9,"FALSE","TRUE","TRUE","FALSE","C"
860,12,2.51,35,13.944,0.25,"FALSE","TRUE","TRUE","FALSE","D"
1190,42,2.1199999,6,2.83,3.47,"FALSE","FALSE","TRUE","FALSE","B"
950,13,2.51,34,13.546,2.53,"FALSE","FALSE","TRUE","FALSE","B"
930,80,2.95,56,18.983,2.27,"FALSE","TRUE","TRUE","FALSE","C"
1190,106,2.74,1,0.365,3.4200001,"FALSE","FALSE","TRUE","FALSE","B"
1070,46,2.1199999,85,40.094,2.26,"FALSE","FALSE","TRUE","FALSE","C"
1120,14,1.36,1,0.735,3.71,"FALSE","TRUE","FALSE","TRUE","A"
1070,17,1.36,12,8.824,3.05,"FALSE","FALSE","TRUE","FALSE","B"
920,14,1.36,4,2.941,2.5,"FALSE","TRUE","FALSE","TRUE","B"
1200,17,0.76999998,3,3.896,3.8199999,"FALSE","TRUE","TRUE","FALSE","A"
1060,92,0.76999998,3,3.896,2.0999999,"FALSE","TRUE","TRUE","FALSE","C"
1070,115,0.76999998,4,5.195,3.0999999,"FALSE","TRUE","TRUE","FALSE","B"
1150,49,0.80000001,1,1.25,3.53,"FALSE","TRUE","TRUE","FALSE","A"
1000,16,1.4,6,4.286,3.8099999,"FALSE","TRUE","TRUE","FALSE","A"
1240,15,1.4,10,7.143,2.53,"FALSE","FALSE","TRUE","FALSE","B"
1000,42,1.12,11,9.821,2.6900001,"FALSE","FALSE","TRUE","FALSE","B"
1190,41,1.12,12,10.714,2.0699999,"FALSE","FALSE","TRUE","FALSE","C"
1060,100,1.4299999,1,0.699,3.1099999,"FALSE","FALSE","FALSE","TRUE","B"
1180,17,1.23,2,1.626,3.5799999,"FALSE","TRUE","TRUE","FALSE","A"
920,17,1.23,20,16.26,1.9400001,"FALSE","FALSE","TRUE","FALSE","C"
1030,44,1.1799999,8,6.78,2.4300001,"FALSE","FALSE","TRUE","FALSE","C"
1080,17,1.26,8,6.349,2.8800001,"FALSE","TRUE","FALSE","TRUE","B"
1110,63,1.1799999,3,2.542,3.0899999,"FALSE","TRUE","TRUE","FALSE","B"
1200,17,1.23,1,0.813,4,"FALSE","FALSE","TRUE","FALSE","A"
980,47,1.1799999,27,22.881,2.02,"FALSE","FALSE","TRUE","FALSE","C"
840,85,1.1799999,27,22.881,2.27,"FALSE","TRUE","TRUE","FALSE","C"
1060,40,1.1799999,7,5.932,3.45,"FALSE","TRUE","TRUE","FALSE","B"
1230,79,1.1799999,1,0.847,3.5999999,"FALSE","TRUE","TRUE","FALSE","A"
980,42,1.1799999,14,11.864,2.28,"FALSE","TRUE","TRUE","FALSE","C"
870,55,1.5700001,16,10.191,1.87,"FALSE","FALSE","TRUE","FALSE","C"
1340,47,1.5700001,1,0.637,3.48,"FALSE","FALSE","TRUE","FALSE","B"
890,16,1.47,6,4.082,3.1199999,"FALSE","TRUE","TRUE","FALSE","B"
870,113,1.75,56,32,2.6700001,"FALSE","FALSE","TRUE","FALSE","B"
1080,17,1.46,36,24.658,2.1700001,"FALSE","FALSE","TRUE","FALSE","C"
940,15,1.47,11,7.483,2.6600001,"FALSE","TRUE","TRUE","FALSE","B"
1230,17,1.54,1,0.649,3.5799999,"FALSE","FALSE","TRUE","FALSE","A"
1050,17,1.47,7,4.762,2.1700001,"FALSE","FALSE","FALSE","TRUE","C"
1040,16,1.47,19,12.925,3.0599999,"FALSE","FALSE","TRUE","FALSE","B"
990,118,1.75,19,10.857,2.3099999,"FALSE","TRUE","TRUE","FALSE","C"
1050,17,1.47,18,12.245,1.88,"FALSE","TRUE","TRUE","FALSE","C"
1020,84,1.63,16,9.816,3.47,"FALSE","TRUE","TRUE","FALSE","B"
1030,85,1.63,1,0.613,3.9000001,"FALSE","TRUE","TRUE","FALSE","A"
830,48,1.5700001,21,13.376,2.3299999,"FALSE","TRUE","TRUE","FALSE","C"
1180,45,1.5700001,6,3.822,3.04,"FALSE","FALSE","TRUE","FALSE","B"
1020,16,0.22,7,31.818,2.0599999,"FALSE","FALSE","TRUE","FALSE","C"
890,11,0.22,16,72.727,1.72,"FALSE","FALSE","TRUE","FALSE","C"
990,77,0.34,4,11.765,3.5899999,"FALSE","TRUE","TRUE","FALSE","A"
1260,104,2.23,8,3.587,2.73,"FALSE","FALSE","TRUE","FALSE","B"
970,47,2.01,1,0.498,2.95,"FALSE","TRUE","TRUE","FALSE","B"
710,13,2,29,14.5,1.76,"FALSE","TRUE","FALSE","TRUE","C"
810,105,2.23,10,4.484,2,"FALSE","FALSE","TRUE","FALSE","C"
920,14,2,13,6.5,1.5700001,"FALSE","TRUE","TRUE","FALSE","C"
930,16,2,83,41.5,2.5,"FALSE","FALSE","TRUE","FALSE","B"
1310,17,2,52,26,2.7,"FALSE","FALSE","TRUE","FALSE","B"
1260,51,2.01,4,1.99,2.01,"FALSE","FALSE","TRUE","FALSE","C"
1170,77,2.03,6,2.956,2.24,"FALSE","FALSE","TRUE","FALSE","C"
1060,114,2.03,4,1.97,3.26,"FALSE","TRUE","TRUE","FALSE","B"
1270,55,1.83,7,3.825,1.72,"FALSE","FALSE","TRUE","FALSE","C"
980,54,1.83,67,36.612,1.75,"FALSE","FALSE","TRUE","FALSE","C"
1210,17,2.5799999,2,0.775,4,"FALSE","FALSE","TRUE","FALSE","A"
880,12,2.5799999,65,25.194,2,"FALSE","FALSE","TRUE","FALSE","C"
1260,43,1.83,4,2.186,2.8099999,"FALSE","FALSE","TRUE","FALSE","B"
1030,48,1.83,22,12.022,2.5799999,"FALSE","FALSE","TRUE","FALSE","B"
1060,18,2.5799999,18,6.977,3.05,"FALSE","FALSE","TRUE","FALSE","B"
900,49,1.83,20,10.929,2.5699999,"FALSE","FALSE","TRUE","FALSE","B"
1030,44,1.83,23,12.568,2.0599999,"FALSE","FALSE","TRUE","FALSE","C"
670,93,2.3299999,81,34.764,2.05,"FALSE","FALSE","TRUE","FALSE","C"
1060,12,2.5799999,35,13.566,2.0799999,"FALSE","FALSE","TRUE","FALSE","C"
1070,53,1.83,2,1.093,3.4100001,"FALSE","TRUE","TRUE","FALSE","B"
1070,86,2.03,4,1.97,2.9000001,"FALSE","TRUE","TRUE","FALSE","B"
800,11,2.5799999,53,20.543,1.72,"FALSE","FALSE","TRUE","FALSE","C"
1180,20,2.5799999,37,14.341,2.95,"FALSE","FALSE","TRUE","FALSE","B"
930,15,2.5799999,43,16.667,2.26,"FALSE","TRUE","TRUE","FALSE","C"
860,16,2.5799999,45,17.442,2.4300001,"FALSE","TRUE","TRUE","FALSE","C"
930,18,2.5799999,5,1.938,3.6600001,"FALSE","TRUE","TRUE","FALSE","A"
1060,17,1.88,2,1.064,2.76,"FALSE","TRUE","FALSE","TRUE","B"
810,108,2,12,6,2.6900001,"FALSE","TRUE","FALSE","TRUE","B"
1280,53,0.19,2,10.526,2.73,"FALSE","FALSE","TRUE","FALSE","B"
1050,40,0.20999999,14,66.667,2.0999999,"FALSE","TRUE","TRUE","FALSE","C"
770,45,0.47999999,7,14.583,3.24,"FALSE","FALSE","TRUE","FALSE","B"
950,54,0.49000001,1,2.041,2.8800001,"FALSE","TRUE","TRUE","FALSE","B"
870,10,1.3099999,7,5.344,2.5,"FALSE","FALSE","FALSE","TRUE","B"
750,38,0.79000002,2,2.532,2.3399999,"FALSE","TRUE","FALSE","TRUE","C"
870,13,0.40000001,4,10,3.3,"FALSE","TRUE","TRUE","FALSE","B"
880,14,0.40000001,5,12.5,3.1400001,"FALSE","FALSE","TRUE","FALSE","B"
920,105,0.37,16,43.243,2.21,"FALSE","FALSE","TRUE","FALSE","C"
810,14,0.40000001,8,20,2.71,"FALSE","FALSE","TRUE","FALSE","B"
890,47,0.44999999,8,17.778,2.46,"FALSE","FALSE","TRUE","FALSE","C"
1020,14,0.40000001,2,5,1.71,"FALSE","FALSE","TRUE","FALSE","C"
1110,109,0.94,7,7.447,2.4200001,"FALSE","FALSE","TRUE","FALSE","C"
1010,41,0.97000003,61,62.887,2.1400001,"TRUE","FALSE","FALSE","TRUE","C"
960,61,0.94,4,4.255,2.8099999,"FALSE","FALSE","TRUE","FALSE","B"
920,12,0.86000001,39,45.349,1.66,"FALSE","FALSE","TRUE","FALSE","C"
870,15,0.86000001,16,18.605,2.2,"FALSE","FALSE","FALSE","TRUE","C"
1150,48,0.73000002,10,13.699,2.27,"FALSE","FALSE","TRUE","FALSE","C"
1370,48,0.73000002,2,2.74,2.72,"FALSE","FALSE","TRUE","FALSE","B"
1020,12,0.30000001,2,6.667,2.8299999,"FALSE","FALSE","TRUE","FALSE","B"
960,15,0.30000001,7,23.333,1.4,"FALSE","FALSE","TRUE","FALSE","D"
1200,10,0.30000001,6,20,1.5,"FALSE","TRUE","TRUE","FALSE","C"
970,92,1.96,24,12.245,2.55,"FALSE","TRUE","TRUE","FALSE","B"
1010,17,2.3699999,32,13.502,2.4100001,"FALSE","FALSE","TRUE","FALSE","C"
1210,17,2.3699999,7,2.954,2.8199999,"FALSE","FALSE","TRUE","FALSE","B"
1050,16,2.3699999,9,3.797,3.1800001,"FALSE","TRUE","TRUE","FALSE","B"
990,17,2.3699999,14,5.907,2.47,"FALSE","TRUE","TRUE","FALSE","C"
1050,122,1.92,25,13.021,2.8399999,"FALSE","TRUE","TRUE","FALSE","B"
1000,38,1.7,11,6.471,1.9400001,"FALSE","FALSE","TRUE","FALSE","C"
960,118,1.9,61,32.105,1.99,"FALSE","FALSE","TRUE","FALSE","C"
1130,16,2.3699999,20,8.439,3.0599999,"FALSE","TRUE","TRUE","FALSE","B"
1040,116,0.14,2,14.286,3.24,"FALSE","FALSE","TRUE","FALSE","B"
1000,137,0.14,1,7.143,3.5799999,"FALSE","TRUE","TRUE","FALSE","A"
1140,17,0.1,2,20,3.47,"FALSE","FALSE","TRUE","FALSE","B"
710,51,0.28,4,14.286,2.3099999,"FALSE","FALSE","FALSE","TRUE","C"
1290,18,0.44,1,2.273,4,"FALSE","TRUE","TRUE","FALSE","A"
1240,103,1.84,3,1.63,3.1300001,"FALSE","FALSE","TRUE","FALSE","B"
1000,13,1.63,5,3.067,2.23,"FALSE","FALSE","TRUE","FALSE","C"
890,79,0.66000003,3,4.545,2.48,"FALSE","FALSE","TRUE","FALSE","C"
1020,14,0.56,6,10.714,2.3499999,"FALSE","TRUE","TRUE","FALSE","C"
1010,113,2.5599999,21,8.203,2.3199999,"FALSE","TRUE","TRUE","FALSE","C"
1040,81,3.1700001,14,4.416,3.02,"FALSE","TRUE","TRUE","FALSE","B"
1010,16,2.95,78,26.441,2.3699999,"FALSE","FALSE","TRUE","FALSE","C"
1050,49,2.6600001,10,3.759,3.02,"FALSE","FALSE","TRUE","FALSE","B"
910,13,2.95,37,12.542,2.6900001,"FALSE","TRUE","TRUE","FALSE","B"
1000,92,2.5599999,41,16.016,2.3,"FALSE","TRUE","TRUE","FALSE","C"
990,20,2.95,105,35.593,2.95,"FALSE","FALSE","TRUE","FALSE","B"
920,77,3.1700001,63,19.874,2.8399999,"FALSE","FALSE","TRUE","FALSE","B"
1060,54,2.6600001,7,2.632,2.25,"FALSE","FALSE","FALSE","TRUE","C"
830,20,2.95,130,44.068,2.05,"FALSE","TRUE","TRUE","FALSE","C"
990,54,2.6600001,8,3.008,3.53,"FALSE","FALSE","TRUE","FALSE","A"
1320,92,2.5599999,10,3.906,3.55,"FALSE","FALSE","TRUE","FALSE","A"
1100,13,3.1900001,6,1.881,3,"FALSE","FALSE","TRUE","FALSE","B"
1090,15,2.95,3,1.017,3.73,"FALSE","TRUE","TRUE","FALSE","A"
